Product ID,Product Name,Category,Unit Price,Available Stock,Expiry Date
BEWA13,Water,Beverages,19.49,245,2024-10-31
DAMI17,Milk,Dairy,7.41,402,2024-03-06
BEWA14,Water,Beverages,17.69,146,2024-10-26
DAMI18,Milk,Dairy,7.66,386,2024-03-18
DABU14,Butter,Dairy,16.48,461,2024-05-26
HESO48,Soap,Health & Beauty,18.79,60,2024-06-22
CLDE35,Detergent,Cleaning,9.74,350,2024-06-12
DABU15,Butter,Dairy,10.06,66,2024-07-20
BESO32,Soda,Beverages,10.97,289,2024-08-08
GRRI26,Rice,Groceries,12.83,114,2024-06-23
CLBL40,Bleach,Cleaning,1.85,460,2024-12-27
CLDE36,Detergent,Cleaning,4.89,353,-
DABU16,Butter,Dairy,9.86,289,-
CLDI27,Disinfectant,Cleaning,17.92,425,2024-12-31
CLBL41,Bleach,Cleaning,2.72,441,-
HESH38,Shampoo,Health & Beauty,10.46,197,-
DAMI19,Milk,Dairy,6.63,228,2024-07-20
HETO34,Toothpaste,Health & Beauty,1.89,497,2024-06-11
HETO35,Toothpaste,Health & Beauty,19.8,360,2024-04-15
CLBL42,Bleach,Cleaning,6.89,306,-
CLDE37,Detergent,Cleaning,11.48,270,2024-11-19
CLDE38,Detergent,Cleaning,16.06,111,2024-11-24
HETO36,Toothpaste,Health & Beauty,9.05,300,2024-04-21
DACH28,Cheese,Dairy,16.09,264,2024-12-16
GRPA27,Pasta,Groceries,13.73,50,2024-07-04
BEJU17,Juice,Beverages,19.81,53,2024-10-31
CLBL43,Bleach,Cleaning,8.14,86,2024-08-03
GRRI27,Rice,Groceries,14.14,243,2024-05-06
DACH29,Cheese,Dairy,6.28,93,2024-03-14
HETO37,Toothpaste,Health & Beauty,4.65,157,2024-12-07
CLDE39,Detergent,Cleaning,18.07,225,2024-12-18
CLBL44,Bleach,Cleaning,17.25,313,2024-08-08
HESH39,Shampoo,Health & Beauty,10.01,350,2024-05-15
DAMI20,Milk,Dairy,7.21,191,2024-12-21
CLDE40,Detergent,Cleaning,10.42,318,-
BEJU18,Juice,Beverages,3.01,319,2024-10-24
CLBL45,Bleach,Cleaning,5.17,457,2024-06-18
DAMI21,Milk,Dairy,5.71,431,2024-09-22
BETE13,Tea,Beverages,6.28,231,-
DACH30,Cheese,Dairy,4.25,467,2024-06-25
DAYO22,Yogurt,Dairy,9.36,439,2024-04-03
HESH40,Shampoo,Health & Beauty,4.99,477,-
GRRI28,Rice,Groceries,13.09,420,2024-10-13
GRBR25,Bread,Groceries,5.54,43,-
BETE14,Tea,Beverages,15.56,397,2024-08-05
GRRI29,Rice,Groceries,13.05,290,2024-06-23
DABU17,Butter,Dairy,1.29,304,2024-04-29
CLDI28,Disinfectant,Cleaning,17.4,150,2024-10-01
BEWA15,Water,Beverages,18.29,201,2024-10-01
CLDI29,Disinfectant,Cleaning,19.85,112,-
DAEG19,Eggs,Dairy,6.65,321,2024-07-05
HETO38,Toothpaste,Health & Beauty,2.46,232,2024-08-04
GRBE21,Beans,Groceries,4.76,340,2024-06-26
GRBE22,Beans,Groceries,15.01,165,2024-04-28
DABU18,Butter,Dairy,2.65,371,2024-04-01
BEJU19,Juice,Beverages,12.58,489,2024-07-18
HETO39,Toothpaste,Health & Beauty,8.23,135,-
DAYO23,Yogurt,Dairy,10.44,95,-
DACH31,Cheese,Dairy,18.87,341,2024-06-25
HETO40,Toothpaste,Health & Beauty,13.79,266,2024-09-10
DABU19,Butter,Dairy,2.68,68,2024-05-18
CLBL46,Bleach,Cleaning,10.36,441,2024-12-01
HESH41,Shampoo,Health & Beauty,4.25,309,-
HETO41,Toothpaste,Health & Beauty,8.74,396,-
DAEG20,Eggs,Dairy,4.82,174,2024-03-07
DAMI22,Milk,Dairy,12.95,219,2024-10-23
GRPA28,Pasta,Groceries,11.25,363,-
CLDE41,Detergent,Cleaning,13.62,313,2024-04-24
CLDI30,Disinfectant,Cleaning,18.06,382,2024-09-09
GRPA29,Pasta,Groceries,7.64,44,2024-04-19
CLBL47,Bleach,Cleaning,3.84,156,2024-07-07
GRRI30,Rice,Groceries,17.04,97,2024-05-02
DAMI23,Milk,Dairy,5.81,281,2024-10-04
DABU20,Butter,Dairy,4.99,421,2024-06-03
BECO14,Coffee,Beverages,14.75,58,2024-04-24
BETE15,Tea,Beverages,15.2,215,2024-07-03
HESO49,Soap,Health & Beauty,7.88,85,2024-09-27
DAYO24,Yogurt,Dairy,4.29,269,2024-06-19
BECO15,Coffee,Beverages,3.62,96,2024-10-23
DAYO25,Yogurt,Dairy,15.43,476,-
DAYO26,Yogurt,Dairy,8.4,62,-
BESO33,Soda,Beverages,14.63,448,2024-04-19
CLDE42,Detergent,Cleaning,16.79,393,2024-12-06
HESO50,Soap,Health & Beauty,19.87,80,2024-10-23
DAMI24,Milk,Dairy,4.35,351,-
GRBE23,Beans,Groceries,8.55,356,2024-07-16
GRBR26,Bread,Groceries,7.86,191,2024-08-28
DAMI25,Milk,Dairy,14.96,150,2024-08-30
BETE16,Tea,Beverages,11.44,246,2024-05-12
DAYO27,Yogurt,Dairy,17.78,25,2024-08-06
DABU21,Butter,Dairy,16.99,354,2024-07-30
CLBL48,Bleach,Cleaning,16.66,317,2024-11-01
GRRI31,Rice,Groceries,4.26,499,2024-03-21
HESO51,Soap,Health & Beauty,19.72,201,2024-09-28
DABU22,Butter,Dairy,7.52,410,2024-09-05
BEWA16,Water,Beverages,1.76,223,2024-03-13
GRBR27,Bread,Groceries,10.54,194,2024-10-23
HETO42,Toothpaste,Health & Beauty,14.76,212,2024-05-19
DAYO28,Yogurt,Dairy,2.58,255,2024-11-30
CLDE43,Detergent,Cleaning,8.09,326,2024-09-29
BEJU20,Juice,Beverages,12.8,148,2024-09-30
CLBL49,Bleach,Cleaning,19.41,402,2024-11-28
CLBL50,Bleach,Cleaning,14.26,42,2024-03-09
GRPA30,Pasta,Groceries,1.69,269,2024-11-23
CLDI31,Disinfectant,Cleaning,5.13,267,2024-06-10
BEJU21,Juice,Beverages,3.43,499,2024-03-09
HETO43,Toothpaste,Health & Beauty,3.06,204,-
GRPA31,Pasta,Groceries,1.04,199,2024-09-08
CLDI32,Disinfectant,Cleaning,17.73,376,2024-03-20
DAEG21,Eggs,Dairy,11.79,138,2024-03-23
BETE17,Tea,Beverages,11.95,195,-
BETE18,Tea,Beverages,6.34,72,-
BEJU22,Juice,Beverages,4.71,450,2024-10-05
DABU23,Butter,Dairy,1.98,253,-
DAEG22,Eggs,Dairy,14.14,483,2024-06-04
DAYO29,Yogurt,Dairy,5.31,93,2024-06-17
HESO52,Soap,Health & Beauty,10.99,110,2024-07-14
DABU24,Butter,Dairy,9.76,179,2024-09-12
DAMI26,Milk,Dairy,14.35,440,2024-08-02
CLBL51,Bleach,Cleaning,3.37,12,2024-08-28
BESO34,Soda,Beverages,10.63,470,2024-09-03
DAYO30,Yogurt,Dairy,3.08,66,2024-09-29
DACH32,Cheese,Dairy,16.58,166,2024-06-24
HESH42,Shampoo,Health & Beauty,10.58,78,2024-09-27
BESO35,Soda,Beverages,17.91,156,2024-04-27
HESO53,Soap,Health & Beauty,6.6,41,2024-05-20
HESH43,Shampoo,Health & Beauty,6.82,429,-
GRBE24,Beans,Groceries,17.91,151,2024-06-11
BESO36,Soda,Beverages,2.24,221,2024-06-23
BESO37,Soda,Beverages,2.27,327,2024-07-08
BESO38,Soda,Beverages,16.93,261,2024-12-09
GRBR28,Bread,Groceries,11.0,271,2024-10-03
HESO54,Soap,Health & Beauty,7.39,449,-
GRRI32,Rice,Groceries,9.87,289,2024-05-09
HESO55,Soap,Health & Beauty,14.29,169,2024-03-14
HESO56,Soap,Health & Beauty,9.21,426,2024-12-07
BETE19,Tea,Beverages,4.82,258,2024-07-12
DABU25,Butter,Dairy,1.04,51,2024-12-31
BETE20,Tea,Beverages,6.35,480,2024-11-06
BEWA17,Water,Beverages,1.76,40,2024-11-06
HESO57,Soap,Health & Beauty,5.1,225,2024-06-04
BETE21,Tea,Beverages,17.19,303,2024-09-21
GRBE25,Beans,Groceries,3.42,146,2024-04-03
BEWA18,Water,Beverages,5.7,35,2024-11-24
HESH44,Shampoo,Health & Beauty,7.9,158,2024-03-26
BETE22,Tea,Beverages,3.5,79,2024-09-04
GRBR29,Bread,Groceries,2.62,112,2024-08-25
GRBR30,Bread,Groceries,14.57,426,2024-11-10
CLDI33,Disinfectant,Cleaning,14.71,479,2024-07-29
BETE23,Tea,Beverages,16.46,238,2024-05-19
BETE24,Tea,Beverages,3.88,452,-
CLBL52,Bleach,Cleaning,7.28,188,2024-06-25
DAEG23,Eggs,Dairy,8.21,84,2024-05-26
DABU26,Butter,Dairy,12.08,171,-
GRBR31,Bread,Groceries,17.37,162,2024-10-02
DAYO31,Yogurt,Dairy,16.91,221,2024-07-23
CLDI34,Disinfectant,Cleaning,13.8,49,2024-06-01
DABU27,Butter,Dairy,4.8,266,2024-11-02
HETO44,Toothpaste,Health & Beauty,18.12,387,2024-08-08
DABU28,Butter,Dairy,12.83,100,2024-03-13
BETE25,Tea,Beverages,6.82,492,2024-03-24
DAMI27,Milk,Dairy,14.25,61,2024-06-19
HETO45,Toothpaste,Health & Beauty,11.99,443,2024-11-03
HETO46,Toothpaste,Health & Beauty,8.17,442,2024-09-30
DABU29,Butter,Dairy,8.78,64,2024-08-17
DACH33,Cheese,Dairy,13.97,216,2024-03-29
CLBL53,Bleach,Cleaning,9.49,183,2024-07-01
BETE26,Tea,Beverages,16.91,13,2024-06-07
HESH45,Shampoo,Health & Beauty,16.66,380,2024-05-27
GRBR32,Bread,Groceries,10.6,249,2024-11-10
DAMI28,Milk,Dairy,17.43,462,2024-08-19
GRRI33,Rice,Groceries,3.09,185,2024-03-15
GRBE26,Beans,Groceries,15.73,70,2024-06-01
DAYO32,Yogurt,Dairy,18.42,133,-
CLDE44,Detergent,Cleaning,3.08,97,2024-05-06
GRBE27,Beans,Groceries,10.23,17,2024-04-18
DAEG24,Eggs,Dairy,17.03,164,2024-07-06
DACH34,Cheese,Dairy,10.28,217,2024-08-30
CLDE45,Detergent,Cleaning,3.82,75,2024-06-07
HESO58,Soap,Health & Beauty,5.69,378,2024-06-10
CLDI35,Disinfectant,Cleaning,18.74,280,2024-10-05
DAYO33,Yogurt,Dairy,11.34,451,2024-07-08
DACH35,Cheese,Dairy,6.54,484,2024-09-15
DAMI29,Milk,Dairy,8.93,408,2024-10-30
HESO59,Soap,Health & Beauty,19.2,441,2024-05-22
DACH36,Cheese,Dairy,13.78,53,2024-09-30
CLBL54,Bleach,Cleaning,3.2,228,2024-07-25
GRBR33,Bread,Groceries,18.4,219,2024-09-23
DABU30,Butter,Dairy,5.85,27,-
CLBL55,Bleach,Cleaning,14.8,225,2024-03-13
HESH46,Shampoo,Health & Beauty,14.97,31,-
CLDE46,Detergent,Cleaning,13.58,401,2024-09-11
DAYO34,Yogurt,Dairy,4.13,467,2024-12-15
HESO60,Soap,Health & Beauty,18.62,420,2024-05-19
HETO47,Toothpaste,Health & Beauty,1.61,479,2024-10-07
GRPA32,Pasta,Groceries,9.37,155,2024-03-06
BECO16,Coffee,Beverages,1.01,46,2024-04-17
DACH37,Cheese,Dairy,18.65,392,2024-03-30
BEWA19,Water,Beverages,9.81,11,2024-03-11
BECO17,Coffee,Beverages,14.05,244,2024-11-08
BEJU23,Juice,Beverages,11.08,174,2024-03-27
BETE27,Tea,Beverages,15.47,183,2024-05-02
BEWA20,Water,Beverages,15.87,320,2024-07-28
HESO61,Soap,Health & Beauty,15.58,34,2024-10-26
CLBL56,Bleach,Cleaning,14.88,425,2024-05-13
CLDE47,Detergent,Cleaning,2.43,357,2024-07-04
GRBE28,Beans,Groceries,10.57,384,2024-06-09
HETO48,Toothpaste,Health & Beauty,4.74,64,-
BESO39,Soda,Beverages,18.72,65,2024-12-23
DAYO35,Yogurt,Dairy,12.95,140,2024-08-17
CLDE48,Detergent,Cleaning,2.13,332,-
CLDI36,Disinfectant,Cleaning,16.81,308,2024-11-20
DAEG25,Eggs,Dairy,17.35,488,2024-05-26
BESO40,Soda,Beverages,19.02,158,2024-03-09
CLDE49,Detergent,Cleaning,5.4,317,2024-04-21
GRRI34,Rice,Groceries,12.27,190,2024-05-20
HESO62,Soap,Health & Beauty,18.55,27,-
DAYO36,Yogurt,Dairy,11.05,418,2024-10-26
DABU31,Butter,Dairy,2.85,185,2024-09-23
DAMI30,Milk,Dairy,9.16,354,2024-08-13
CLBL57,Bleach,Cleaning,19.22,137,2024-04-27
GRBR34,Bread,Groceries,14.35,78,2024-04-08
GRPA33,Pasta,Groceries,17.75,404,2024-10-26
GRRI35,Rice,Groceries,16.31,381,-
CLBL58,Bleach,Cleaning,10.17,366,2024-07-23
BESO41,Soda,Beverages,10.9,120,2024-06-24
GRBE29,Beans,Groceries,10.08,484,2024-05-09
HETO49,Toothpaste,Health & Beauty,8.44,60,2024-12-07
BEJU24,Juice,Beverages,9.7,187,2024-11-15
BECO18,Coffee,Beverages,12.93,431,2024-07-14
DACH38,Cheese,Dairy,9.32,273,2024-09-20
CLDE50,Detergent,Cleaning,9.91,460,-
GRPA34,Pasta,Groceries,16.9,125,2024-10-13
HESO63,Soap,Health & Beauty,6.31,210,2024-11-07
BEJU25,Juice,Beverages,4.28,313,2024-12-13
CLBL59,Bleach,Cleaning,3.95,71,2024-09-03
HESO64,Soap,Health & Beauty,1.83,121,2024-09-05
BEWA21,Water,Beverages,11.6,345,2024-06-04
HETO50,Toothpaste,Health & Beauty,7.41,227,2024-03-15
CLBL60,Bleach,Cleaning,9.89,74,-
GRRI36,Rice,Groceries,4.91,438,2024-07-10
GRBR35,Bread,Groceries,19.7,451,2024-11-08
CLDE51,Detergent,Cleaning,3.47,400,2024-07-01
BECO19,Coffee,Beverages,17.77,143,-
HESO65,Soap,Health & Beauty,5.44,474,2024-04-30
DAYO37,Yogurt,Dairy,1.16,73,2024-08-21
DAYO38,Yogurt,Dairy,14.49,307,2024-12-05
DAMI31,Milk,Dairy,15.49,416,2024-12-19
GRRI37,Rice,Groceries,7.09,241,2024-07-01
BECO20,Coffee,Beverages,16.81,28,2024-04-20
GRRI38,Rice,Groceries,16.38,169,2024-07-15
CLBL61,Bleach,Cleaning,9.14,425,2024-07-31
BEWA22,Water,Beverages,10.27,267,-
HETO51,Toothpaste,Health & Beauty,4.22,351,2024-12-11
CLDI37,Disinfectant,Cleaning,3.21,354,2024-11-03
BEJU26,Juice,Beverages,7.83,207,-
CLDE52,Detergent,Cleaning,9.78,132,2024-10-02
GRBR36,Bread,Groceries,18.95,32,2024-04-21
DABU32,Butter,Dairy,10.53,253,2024-08-19
CLBL62,Bleach,Cleaning,17.75,409,2024-12-19
BEWA23,Water,Beverages,3.15,99,2024-05-10
CLDI38,Disinfectant,Cleaning,12.34,486,2024-03-10
BESO42,Soda,Beverages,14.91,91,2024-04-27
CLDE53,Detergent,Cleaning,4.07,15,-
CLDI39,Disinfectant,Cleaning,11.79,48,-
CLBL63,Bleach,Cleaning,9.14,116,2024-09-01
CLBL64,Bleach,Cleaning,10.14,212,2024-09-10
HETO52,Toothpaste,Health & Beauty,16.96,58,2024-05-10
BEJU27,Juice,Beverages,7.91,65,-
DABU33,Butter,Dairy,12.41,76,2024-10-07
CLDI40,Disinfectant,Cleaning,15.21,12,-
BEWA24,Water,Beverages,12.64,251,2024-03-24
DAEG26,Eggs,Dairy,4.31,455,2024-09-28
DAEG27,Eggs,Dairy,17.32,65,2024-03-07
GRRI39,Rice,Groceries,19.25,361,-
GRBE30,Beans,Groceries,14.5,186,2024-09-14
BETE28,Tea,Beverages,13.8,177,2024-04-18
GRBE31,Beans,Groceries,15.24,333,-
DABU34,Butter,Dairy,7.74,467,2024-04-23
CLDE54,Detergent,Cleaning,8.13,117,2024-08-07
BECO21,Coffee,Beverages,7.06,290,-
DAYO39,Yogurt,Dairy,15.78,122,2024-10-30
CLDE55,Detergent,Cleaning,15.34,305,2024-11-18
BETE29,Tea,Beverages,1.49,67,2024-09-10
DABU35,Butter,Dairy,13.23,283,-
DAEG28,Eggs,Dairy,17.91,443,2024-03-03
HETO53,Toothpaste,Health & Beauty,9.54,128,2024-10-24
GRRI40,Rice,Groceries,16.75,465,2024-06-27
DAYO40,Yogurt,Dairy,10.28,264,2024-06-13
CLBL65,Bleach,Cleaning,6.4,51,2024-06-05
CLDE56,Detergent,Cleaning,19.19,475,2024-03-19
CLDE57,Detergent,Cleaning,5.4,123,2024-08-06
CLDI41,Disinfectant,Cleaning,19.09,130,2024-07-14
DAYO41,Yogurt,Dairy,18.67,321,2024-03-13
HESO66,Soap,Health & Beauty,14.12,456,2024-07-19
CLBL66,Bleach,Cleaning,7.92,491,2024-05-04
BECO22,Coffee,Beverages,1.24,350,2024-10-05
BETE30,Tea,Beverages,2.19,235,2024-10-13
DAMI32,Milk,Dairy,11.88,159,2024-07-04
GRRI41,Rice,Groceries,6.0,37,2024-11-20
BECO23,Coffee,Beverages,1.64,66,-
GRPA35,Pasta,Groceries,3.78,346,2024-05-24
BEWA25,Water,Beverages,2.74,395,2024-05-26
HETO54,Toothpaste,Health & Beauty,1.64,144,2024-11-27
GRRI42,Rice,Groceries,11.04,289,2024-07-11
CLDE58,Detergent,Cleaning,13.85,367,2024-12-11
HESH47,Shampoo,Health & Beauty,18.06,110,-
GRPA36,Pasta,Groceries,9.1,342,2024-10-21
DAEG29,Eggs,Dairy,2.08,456,2024-12-30
DABU36,Butter,Dairy,10.92,227,2024-12-04
BECO24,Coffee,Beverages,6.29,70,2024-11-09
CLDE59,Detergent,Cleaning,12.25,325,2024-03-29
GRRI43,Rice,Groceries,19.7,138,2024-09-04
GRBE32,Beans,Groceries,11.89,293,2024-11-25
GRRI44,Rice,Groceries,13.34,235,2024-09-09
DAEG30,Eggs,Dairy,18.11,267,2024-07-01
HETO55,Toothpaste,Health & Beauty,2.1,459,2024-06-16
GRPA37,Pasta,Groceries,4.95,75,2024-05-29
CLDE60,Detergent,Cleaning,12.67,454,2024-03-26
CLDI42,Disinfectant,Cleaning,18.9,204,2024-04-27
HETO56,Toothpaste,Health & Beauty,15.21,77,2024-06-22
CLBL67,Bleach,Cleaning,13.32,214,-
CLDE61,Detergent,Cleaning,14.02,381,2024-07-22
CLDI43,Disinfectant,Cleaning,12.47,155,2024-05-01
BEWA26,Water,Beverages,6.09,190,2024-06-22
CLBL68,Bleach,Cleaning,9.24,73,2024-11-01
HETO57,Toothpaste,Health & Beauty,17.83,271,2024-05-03
DACH39,Cheese,Dairy,10.27,316,2024-06-27
BEWA27,Water,Beverages,5.68,310,2024-08-02
BESO43,Soda,Beverages,13.13,194,2024-12-12
GRPA38,Pasta,Groceries,1.6,345,2024-06-18
CLDI44,Disinfectant,Cleaning,16.79,282,2024-06-18
BEWA28,Water,Beverages,12.43,73,-
DACH40,Cheese,Dairy,19.2,477,2024-08-11
GRRI45,Rice,Groceries,18.46,492,2024-06-09
DAMI33,Milk,Dairy,17.59,466,2024-11-09
BETE31,Tea,Beverages,2.7,435,2024-08-29
HESH48,Shampoo,Health & Beauty,16.52,41,2024-09-09
CLDI45,Disinfectant,Cleaning,11.44,144,2024-09-04
HESO67,Soap,Health & Beauty,11.09,232,2024-12-11
CLBL69,Bleach,Cleaning,2.07,70,-
HESH49,Shampoo,Health & Beauty,10.07,143,2024-03-06
GRPA39,Pasta,Groceries,11.74,131,-
DAYO42,Yogurt,Dairy,2.89,72,2024-09-27
CLDE62,Detergent,Cleaning,10.28,293,2024-07-17
BETE32,Tea,Beverages,16.75,244,2024-06-28
DAEG31,Eggs,Dairy,12.8,233,2024-04-06
CLBL70,Bleach,Cleaning,4.29,389,2024-04-10
HETO58,Toothpaste,Health & Beauty,4.16,300,2024-09-03
BEJU28,Juice,Beverages,3.46,81,-
GRBE33,Beans,Groceries,10.83,154,2024-07-03
GRBE34,Beans,Groceries,3.61,449,2024-08-15
HETO59,Toothpaste,Health & Beauty,8.91,382,-
CLDE63,Detergent,Cleaning,16.29,30,2024-08-22
DABU37,Butter,Dairy,17.44,156,2024-12-20
DACH41,Cheese,Dairy,10.54,157,2024-12-26
HETO60,Toothpaste,Health & Beauty,10.14,99,-
BEJU29,Juice,Beverages,11.03,305,2024-05-15
HESO68,Soap,Health & Beauty,15.41,45,2024-11-07
CLDE64,Detergent,Cleaning,19.28,225,2024-05-05
CLDI46,Disinfectant,Cleaning,17.29,485,-
DAYO43,Yogurt,Dairy,1.05,485,2024-08-15
BEWA29,Water,Beverages,17.38,250,2024-05-03
HESH50,Shampoo,Health & Beauty,10.57,353,2024-12-09
BEJU30,Juice,Beverages,13.18,63,2024-05-20
GRPA40,Pasta,Groceries,9.91,172,2024-12-04
GRRI46,Rice,Groceries,19.02,480,2024-05-18
BEJU31,Juice,Beverages,11.89,62,2024-07-08
DACH42,Cheese,Dairy,16.63,168,2024-09-24
GRPA41,Pasta,Groceries,16.72,119,2024-04-18
CLBL71,Bleach,Cleaning,17.37,239,2024-11-12
DABU38,Butter,Dairy,15.84,339,-
HETO61,Toothpaste,Health & Beauty,7.52,423,-
HESH51,Shampoo,Health & Beauty,16.68,205,2024-03-10
GRRI47,Rice,Groceries,14.14,462,2024-12-01
HESO69,Soap,Health & Beauty,19.97,194,2024-06-20
DABU39,Butter,Dairy,6.54,464,2024-10-02
HETO62,Toothpaste,Health & Beauty,4.84,205,2024-09-18
DAMI34,Milk,Dairy,16.07,17,2024-06-24
GRPA42,Pasta,Groceries,3.55,162,2024-10-08
CLBL72,Bleach,Cleaning,14.5,170,-
BESO44,Soda,Beverages,12.91,17,2024-07-29
GRBE35,Beans,Groceries,18.92,371,2024-09-19
BETE33,Tea,Beverages,7.2,338,2024-08-17
GRRI48,Rice,Groceries,5.64,67,-
BEWA30,Water,Beverages,6.46,374,-
CLDI47,Disinfectant,Cleaning,10.83,270,-
GRBR37,Bread,Groceries,9.7,315,2024-09-03
BEJU32,Juice,Beverages,2.87,111,-
CLBL73,Bleach,Cleaning,1.21,33,2024-06-16
BEJU33,Juice,Beverages,3.56,289,2024-08-03
DABU40,Butter,Dairy,4.68,161,-
CLDI48,Disinfectant,Cleaning,3.59,87,-
CLBL74,Bleach,Cleaning,18.88,386,2024-06-18
DAMI35,Milk,Dairy,12.76,469,2024-05-20
CLDE65,Detergent,Cleaning,7.39,98,2024-05-26
GRBR38,Bread,Groceries,7.54,383,2024-03-22
BEJU34,Juice,Beverages,5.36,378,2024-10-15
CLDI49,Disinfectant,Cleaning,7.19,43,2024-10-25
HESH52,Shampoo,Health & Beauty,5.79,425,-
CLDI50,Disinfectant,Cleaning,2.32,331,2024-07-01
CLBL75,Bleach,Cleaning,12.6,442,-
HESH53,Shampoo,Health & Beauty,4.17,189,2024-10-16
CLDI51,Disinfectant,Cleaning,3.16,280,2024-05-15
CLBL76,Bleach,Cleaning,2.37,370,2024-03-31
DAYO44,Yogurt,Dairy,7.09,423,2024-08-06
BECO25,Coffee,Beverages,17.64,470,2024-10-30
GRBR39,Bread,Groceries,11.59,51,2024-04-10
CLDE66,Detergent,Cleaning,12.38,183,2024-12-19
CLDI52,Disinfectant,Cleaning,1.61,136,-
CLDI53,Disinfectant,Cleaning,18.73,37,-
BEWA31,Water,Beverages,1.54,66,-
CLDI54,Disinfectant,Cleaning,13.69,146,2024-07-27
DABU41,Butter,Dairy,7.96,481,2024-03-19
CLBL77,Bleach,Cleaning,18.99,162,2024-03-29
CLDE67,Detergent,Cleaning,14.54,67,2024-07-15
HETO63,Toothpaste,Health & Beauty,9.29,477,2024-05-22
DAEG32,Eggs,Dairy,9.12,413,2024-04-04
DAEG33,Eggs,Dairy,10.79,113,2024-10-10
HESH54,Shampoo,Health & Beauty,12.39,209,2024-06-10
GRBR40,Bread,Groceries,5.79,222,-
DACH43,Cheese,Dairy,12.8,366,2024-09-25
GRBE36,Beans,Groceries,1.82,133,2024-04-02
DAYO45,Yogurt,Dairy,3.07,167,2024-05-06
BESO45,Soda,Beverages,14.32,283,2024-11-05
BECO26,Coffee,Beverages,5.91,327,2024-12-13
HESH55,Shampoo,Health & Beauty,9.56,274,2024-09-09
CLDI55,Disinfectant,Cleaning,19.76,303,-
HESO70,Soap,Health & Beauty,12.21,16,2024-07-24
CLBL78,Bleach,Cleaning,12.13,434,-
DABU42,Butter,Dairy,10.51,234,2024-05-05
CLDI56,Disinfectant,Cleaning,9.28,449,2024-12-26
HESH56,Shampoo,Health & Beauty,19.7,193,2024-08-24
BECO27,Coffee,Beverages,9.37,125,2024-05-09
CLDI57,Disinfectant,Cleaning,13.11,169,2024-09-06
DACH44,Cheese,Dairy,5.45,421,2024-07-10
GRPA43,Pasta,Groceries,16.89,376,2024-11-02
CLDE68,Detergent,Cleaning,16.31,88,-
CLDE69,Detergent,Cleaning,5.63,188,2024-10-13
DABU43,Butter,Dairy,4.05,103,-
DABU44,Butter,Dairy,14.11,472,-
CLDI58,Disinfectant,Cleaning,1.12,57,2024-05-16
BECO28,Coffee,Beverages,1.25,115,2024-06-18
CLDE70,Detergent,Cleaning,8.93,67,2024-07-20
BEJU35,Juice,Beverages,7.81,40,2024-09-21
BEJU36,Juice,Beverages,14.65,463,2024-03-18
BECO29,Coffee,Beverages,12.33,461,2024-05-21
DAMI36,Milk,Dairy,10.31,482,-
HESH57,Shampoo,Health & Beauty,4.71,91,2024-10-04
CLDI59,Disinfectant,Cleaning,12.42,452,2024-12-06
CLBL79,Bleach,Cleaning,3.7,439,2024-07-20
DAYO46,Yogurt,Dairy,1.09,130,2024-11-12
GRRI49,Rice,Groceries,13.16,297,-
BECO30,Coffee,Beverages,1.09,435,2024-09-30
GRBE37,Beans,Groceries,17.66,48,2024-08-28
GRRI50,Rice,Groceries,18.36,340,2024-07-28
CLBL80,Bleach,Cleaning,16.69,466,2024-12-30
CLDE71,Detergent,Cleaning,12.59,115,2024-03-17
CLBL81,Bleach,Cleaning,9.12,383,2024-04-23
HETO64,Toothpaste,Health & Beauty,8.76,10,2024-03-29
DACH45,Cheese,Dairy,13.38,348,2024-09-30
GRPA44,Pasta,Groceries,8.42,432,2024-04-07
CLDI60,Disinfectant,Cleaning,15.88,426,2024-08-13
DACH46,Cheese,Dairy,2.5,168,2024-10-02
GRRI51,Rice,Groceries,14.17,239,2024-08-18
DACH47,Cheese,Dairy,2.19,125,2024-06-23
BETE34,Tea,Beverages,15.13,184,2024-07-22
DAMI37,Milk,Dairy,16.17,30,2024-08-05
BETE35,Tea,Beverages,10.87,447,2024-07-09
DACH48,Cheese,Dairy,6.76,470,2024-11-25
BECO31,Coffee,Beverages,15.87,284,2024-03-29
CLDI61,Disinfectant,Cleaning,8.7,70,2024-08-10
DAYO47,Yogurt,Dairy,2.73,349,2024-05-20
BEJU37,Juice,Beverages,17.66,213,-
HESH58,Shampoo,Health & Beauty,17.48,14,-
GRPA45,Pasta,Groceries,19.64,402,2024-06-13
HETO65,Toothpaste,Health & Beauty,15.0,441,2024-07-23
HESH59,Shampoo,Health & Beauty,11.07,164,2024-08-26
GRBE38,Beans,Groceries,6.69,96,2024-12-28
DAMI38,Milk,Dairy,2.06,264,2024-11-29
BETE36,Tea,Beverages,14.62,114,2024-10-03
GRBE39,Beans,Groceries,14.86,461,-
HETO66,Toothpaste,Health & Beauty,15.38,379,2024-12-17
GRBE40,Beans,Groceries,19.62,279,2024-10-01
BESO46,Soda,Beverages,5.04,318,2024-08-17
BETE37,Tea,Beverages,10.02,70,2024-12-12
CLDI62,Disinfectant,Cleaning,2.71,390,2024-03-13
CLBL82,Bleach,Cleaning,8.77,19,-
HESO71,Soap,Health & Beauty,1.63,301,2024-10-28
GRPA46,Pasta,Groceries,17.48,215,2024-09-18
HETO67,Toothpaste,Health & Beauty,18.26,379,2024-08-27
